Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"CL","Food Supply - Livestock and Fish Primary Equivalent","41","China, mainland","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2006","2006","kg","4.24","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","41","China, mainland","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2007","2007","kg","4.49","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","41","China, mainland","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2008","2008","kg","4.47","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","41","China, mainland","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2009","2009","kg","4.65","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","41","China, mainland","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2010","2010","kg","4.79","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","41","China, mainland","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2011","2011","kg","4.71","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","41","China, mainland","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2012","2012","kg","4.8","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","41","China, mainland","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2013","2013","kg","5.12","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","41","China, mainland","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2003","2003","kg","29.65","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","41","China, mainland","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2004","2004","kg","29.63","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","41","China, mainland","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2005","2005","kg","30.53","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","41","China, mainland","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2006","2006","kg","31.63","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","41","China, mainland","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2007","2007","kg","31.93","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","41","China, mainland","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2008","2008","kg","33.6","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","41","China, mainland","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2009","2009","kg","34.68","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","41","China, mainland","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2010","2010","kg","35.71","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","41","China, mainland","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2011","2011","kg","35.62","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","41","China, mainland","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2012","2012","kg","37.56","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","41","China, mainland","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2013","2013","kg","38.43","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","41","China, mainland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2003","2003","kg","9.64","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","41","China, mainland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2004","2004","kg","9.46","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","41","China, mainland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2005","2005","kg","10.1","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","41","China, mainland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2006","2006","kg","10.36","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","41","China, mainland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2007","2007","kg","11.1","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","41","China, mainland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2008","2008","kg","11.76","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","41","China, mainland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2009","2009","kg","12.07","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","41","China, mainland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2010","2010","kg","12.22","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","41","China, mainland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2011","2011","kg","12.39","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","41","China, mainland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2012","2012","kg","13.07","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","41","China, mainland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2013","2013","kg","13.2","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","214","China, Taiwan Province of","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2003","2003","kg","4.23","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","214","China, Taiwan Province of","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2004","2004","kg","3.46","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","214","China, Taiwan Province of","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2005","2005","kg","4","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","214","China, Taiwan Province of","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2006","2006","kg","4.33","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","214","China, Taiwan Province of","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2007","2007","kg","4.7","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","214","China, Taiwan Province of","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2008","2008","kg","5.14","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","214","China, Taiwan Province of","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2009","2009","kg","4.59","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","214","China, Taiwan Province of","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2010","2010","kg","5.27","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","214","China, Taiwan Province of","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2011","2011","kg","5.22","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","214","China, Taiwan Province of","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2012","2012","kg","4.67","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","214","China, Taiwan Province of","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2013","2013","kg","5.21","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","214","China, Taiwan Province of","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2003","2003","kg","41.33","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","214","China, Taiwan Province of","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2004","2004","kg","41.63","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","214","China, Taiwan Province of","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2005","2005","kg","41.27","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","214","China, Taiwan Province of","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2006","2006","kg","43.63","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","214","China, Taiwan Province of","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2007","2007","kg","41.19","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","214","China, Taiwan Province of","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2008","2008","kg","40.44","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","214","China, Taiwan Province of","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2009","2009","kg","39.77","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","214","China, Taiwan Province of","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2010","2010","kg","38.59","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","214","China, Taiwan Province of","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2011","2011","kg","39.3","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","214","China, Taiwan Province of","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2012","2012","kg","38.72","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","214","China, Taiwan Province of","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2013","2013","kg","39.37","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","214","China, Taiwan Province of","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2003","2003","kg","32.53","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","214","China, Taiwan Province of","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2004","2004","kg","33.51","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","214","China, Taiwan Province of","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2005","2005","kg","32.42","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","214","China, Taiwan Province of","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2006","2006","kg","33.57","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","214","China, Taiwan Province of","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2007","2007","kg","33.03","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","214","China, Taiwan Province of","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2008","2008","kg","34.95","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","214","China, Taiwan Province of","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2009","2009","kg","38.45","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","214","China, Taiwan Province of","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2010","2010","kg","32.7","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","214","China, Taiwan Province of","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2011","2011","kg","33.94","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","214","China, Taiwan Province of","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2012","2012","kg","32.62","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","214","China, Taiwan Province of","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2013","2013","kg","32.13","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","44","Colombia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2003","2003","kg","14.99","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","44","Colombia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2004","2004","kg","16.24","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","44","Colombia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2005","2005","kg","17.76","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","44","Colombia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2006","2006","kg","17.97","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","44","Colombia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2007","2007","kg","17.03","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","44","Colombia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2008","2008","kg","16.44","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","44","Colombia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2009","2009","kg","14.99","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","44","Colombia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2010","2010","kg","16.16","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","44","Colombia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2011","2011","kg","16.98","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","44","Colombia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2012","2012","kg","17.35","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","44","Colombia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2013","2013","kg","16.36","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","44","Colombia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2003","2003","kg","3.03","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","44","Colombia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2004","2004","kg","3.11","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","44","Colombia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2005","2005","kg","3.04","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","44","Colombia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2006","2006","kg","3.49","Fc","Calculated data"
